0.404,2.492,1.666,0.816,1.301,1.210,2.285,0.222,2.617,2.533,0.895,-0.184,2.158,-0.244,1.501,0.716,0.945,1.748,1.432,1.245,0.000
1.400,0.091,1.534,-0.797,1.599,-1.584,-0.345,1.174,-0.159,-0.044,-0.270,-0.274,0.479,0.500,-1.544,-0.319,0.249,1.167,-0.568,0.036,1.000
-0.041,1.395,1.124,-0.546,-0.267,1.025,-1.041,0.141,0.830,-0.253,1.674,-0.451,-0.901,-0.699,0.113,1.915,-0.422,-1.871,-2.536,-1.090,1.000
0.554,0.221,-0.097,1.228,-0.513,0.931,1.912,1.412,-1.860,2.056,-2.994,1.861,0.745,1.459,-1.556,-0.839,-1.562,0.523,2.340,0.035,0.000
0.237,0.142,2.398,1.673,2.773,1.522,-1.158,1.047,0.789,0.871,0.591,0.570,-0.065,0.947,0.161,-0.531,1.467,0.243,0.142,-0.291,0.000
0.404,-0.549,-0.046,-1.312,0.571,-0.025,-0.337,-0.004,1.450,-0.965,0.883,0.530,0.005,1.414,-1.507,-0.675,-1.077,-0.458,-0.348,-1.366,0.000
-0.663,-0.740,-1.377,-1.041,-0.907,-0.393,-1.169,-1.542,-1.851,-1.438,-1.707,1.395,-0.260,0.116,0.095,-1.704,0.263,-0.607,-0.858,-0.667,1.000
0.157,2.446,-0.770,-1.377,1.296,-0.603,-0.478,-1.907,0.987,-0.113,0.916,-1.438,-0.899,0.409,1.021,-1.477,-0.638,0.171,-0.308,1.348,1.000
2.599,0.277,0.970,0.286,0.403,1.238,0.163,-0.097,1.154,0.285,3.001,1.086,2.210,-1.479,1.780,-0.211,1.534,1.460,1.695,1.414,0.000
-0.238,0.551,2.018,0.043,1.895,-0.369,-0.425,-0.434,2.669,0.286,3.829,0.451,0.881,1.974,-0.521,-0.697,1.487,-0.366,-0.900,0.389,0.000
0.650,-0.479,0.571,0.173,-0.593,-0.393,-0.122,-0.626,0.187,-0.608,0.028,-1.177,-0.252,-0.466,-0.984,-0.040,-0.967,-0.970,-0.884,-0.082,0.000
0.496,1.045,-1.549,-1.847,-0.668,-1.979,2.199,-0.134,-0.224,2.727,-0.305,0.263,1.019,-0.282,-0.680,1.443,0.158,-0.133,1.028,1.230,1.000
0.168,-0.320,-1.524,0.416,0.972,-0.529,0.825,0.948,0.015,-0.063,0.970,1.310,-0.035,3.994,-0.369,0.811,1.194,1.205,-1.018,1.164,1.000
1.189,0.184,0.617,0.318,-0.631,-0.830,0.337,-0.064,-0.384,-0.759,1.034,1.190,1.614,2.171,-1.252,0.708,-0.110,1.539,1.843,0.849,1.000
0.703,0.096,-1.308,1.048,1.226,-0.373,1.152,-1.152,-0.190,1.954,-0.788,-0.603,-0.318,0.145,0.279,0.874,0.811,-0.177,-0.317,0.914,1.000
-0.579,0.109,-0.751,-0.352,0.255,0.342,1.107,2.376,0.742,-0.251,-1.316,-1.040,0.279,2.268,-1.852,1.160,-1.996,0.764,-1.506,2.007,0.000
0.746,1.223,3.660,0.104,2.295,0.814,-1.166,0.781,1.824,0.654,2.410,1.846,1.275,1.803,2.361,1.116,2.357,0.222,1.226,-0.908,1.000
3.129,3.677,1.812,1.125,1.243,1.406,0.322,3.117,3.893,2.247,0.202,1.414,0.706,1.787,0.711,0.591,0.675,3.168,1.832,3.090,0.000
-0.305,2.012,1.390,-0.264,2.679,-0.156,1.793,2.741,1.738,1.024,1.530,1.701,0.994,3.478,2.312,1.929,2.048,0.823,1.177,1.361,1.000
-0.888,-1.343,-1.404,-1.090,-0.899,-0.960,-0.661,-2.304,-0.994,1.303,-0.129,-0.267,1.453,-0.419,-1.114,0.468,0.653,-1.116,-2.588,0.116,1.000
-0.794,1.284,-0.384,-0.359,-1.646,-2.019,-0.857,-0.453,-0.192,-0.324,0.628,-0.959,-0.354,-0.426,-2.586,-1.537,-0.748,-0.598,0.832,0.140,0.000
0.535,0.828,-0.716,0.810,-2.054,-1.274,1.821,0.747,-2.159,1.895,-0.401,2.054,-0.438,1.803,-0.386,1.880,-0.285,-1.546,3.212,0.711,1.000
1.244,0.169,0.375,1.260,0.628,0.226,2.092,2.193,1.088,3.723,-1.811,2.507,0.589,3.567,-1.603,-0.002,-0.634,0.589,1.867,0.801,0.000
1.157,-0.425,-0.250,1.853,0.647,1.315,-1.414,0.691,-0.283,0.281,0.216,3.492,-1.612,2.607,0.843,0.689,1.643,0.016,1.043,-0.134,1.000
1.843,-1.674,-0.154,0.635,-0.694,0.188,0.730,-0.548,-0.603,0.211,-0.229,1.760,-0.233,1.563,1.879,1.059,0.827,0.881,0.177,1.462,1.000
-0.624,0.477,0.452,-1.137,0.354,0.163,1.511,0.164,1.948,0.121,0.271,1.113,0.388,1.029,1.356,-0.306,0.340,0.238,-0.128,-0.447,0.000
-0.404,0.171,-0.620,1.075,1.412,-0.012,-0.302,2.508,0.405,1.832,0.262,1.331,0.995,1.713,-1.006,-1.565,0.345,1.187,0.047,1.162,1.000
3.692,1.727,-0.491,1.222,0.901,1.123,1.409,-1.391,0.677,1.477,-0.893,1.343,-0.745,1.774,-0.473,2.629,1.653,0.246,0.097,0.767,1.000
-0.728,-0.225,0.313,-0.724,0.133,0.350,-0.270,-0.420,-0.709,-1.605,0.076,-0.763,-0.495,-0.086,-0.812,0.978,-0.491,0.776,-0.460,-0.226,0.000
2.377,2.903,3.584,3.746,1.100,0.696,0.563,0.647,2.415,2.964,3.933,1.631,1.907,1.368,0.582,-0.134,2.731,3.989,3.890,1.458,1.000
0.744,0.911,1.064,-0.561,0.590,1.214,-0.172,1.270,0.007,1.318,0.157,3.001,0.815,1.775,1.736,1.932,1.692,-0.050,0.975,1.369,1.000
-1.113,2.660,0.084,-0.032,-1.414,-0.167,0.282,-0.007,1.841,0.699,2.357,-0.526,0.844,0.593,-1.143,0.809,-0.315,-0.050,0.210,0.126,1.000
2.598,1.419,0.573,2.072,1.875,1.882,1.521,0.887,1.340,2.377,-0.364,1.754,1.502,1.237,-0.674,1.486,1.910,1.683,0.511,0.165,0.000
-1.628,-0.342,-2.002,-0.131,-0.086,0.594,0.436,0.076,-0.170,0.502,-0.831,0.254,-0.969,-0.439,-0.018,1.213,0.426,-0.485,-1.757,-0.849,0.000
0.679,1.566,2.186,2.219,1.098,0.945,-0.081,1.314,1.993,2.792,2.814,2.049,0.931,2.890,-1.823,1.707,1.611,0.626,1.034,-0.677,1.000
3.115,1.017,0.004,0.231,1.018,1.198,-2.909,-2.537,1.107,-2.320,0.600,0.479,-0.898,-1.199,-0.659,-0.110,1.468,1.155,-0.133,-2.393,1.000
-0.608,1.075,1.116,0.699,2.337,0.137,2.008,1.978,1.079,2.714,1.300,0.049,1.390,3.220,-0.031,1.201,0.135,1.828,-0.458,2.202,1.000
0.140,0.372,0.798,-0.229,-0.866,0.396,-0.356,0.124,-0.784,-0.499,0.912,0.780,1.167,-0.287,-2.592,0.190,-0.311,0.912,0.698,1.207,0.000
0.703,1.639,1.277,0.643,-2.313,0.857,2.451,2.387,2.752,1.446,2.066,1.555,3.000,0.070,0.120,0.359,-0.162,0.995,1.376,3.061,0.000
0.692,0.546,0.382,-0.215,1.204,2.904,1.926,0.861,0.655,1.831,0.444,3.009,3.147,1.443,-0.250,1.790,1.577,1.484,-1.975,-0.317,1.000
1.652,1.828,0.219,0.656,1.520,1.591,-1.059,3.081,2.705,0.610,2.571,0.684,1.576,2.070,-2.453,0.732,0.232,0.827,0.952,2.797,0.000
0.668,-0.841,0.149,0.864,0.103,0.675,2.149,1.830,1.156,0.847,1.524,1.082,1.152,1.291,0.879,0.900,-0.969,1.523,1.319,2.323,0.000
0.105,0.390,-0.223,1.212,-1.456,0.489,-0.736,0.447,-1.368,0.981,0.610,1.164,1.008,-0.696,-1.519,0.484,1.133,1.415,0.094,0.831,1.000
0.935,0.039,-0.589,1.277,0.845,1.106,0.257,0.940,1.349,-0.200,2.247,2.201,1.645,1.990,2.148,-0.254,1.906,2.244,2.142,0.610,0.000
1.900,1.118,-0.762,1.482,0.314,0.234,1.199,0.197,0.512,0.368,-0.205,1.045,1.028,1.433,-0.971,1.833,1.900,1.866,0.523,1.142,1.000
1.163,2.247,1.480,-0.153,1.896,1.702,-0.530,0.074,1.207,-1.195,-0.058,0.737,-1.069,1.723,0.587,0.536,0.415,1.252,1.094,-0.554,1.000
-0.146,-1.675,-1.092,-2.616,-0.353,-2.020,-1.748,-2.342,-1.203,-1.721,0.459,-2.095,-2.353,-0.121,0.559,-0.016,-2.456,-1.753,-1.554,-0.502,1.000
0.175,0.661,-1.313,0.144,-0.702,-1.040,1.382,-1.309,0.344,0.549,-0.900,0.556,0.034,1.071,-1.575,-0.033,0.418,0.463,-1.498,0.483,1.000
1.453,2.063,-0.040,1.217,1.600,2.037,1.905,2.490,-0.075,0.609,-0.948,1.863,-0.494,1.725,0.895,2.214,0.887,0.709,0.963,0.494,0.000
0.856,1.347,0.830,-0.604,1.461,0.591,0.928,-0.842,2.198,0.194,1.748,-2.108,-0.983,-0.507,1.445,0.625,-0.801,0.595,-0.201,1.438,1.000
-1.031,-0.408,-1.185,-0.662,1.341,0.122,0.521,0.278,-0.104,1.088,0.520,1.369,0.391,2.042,0.516,1.973,2.016,-2.004,-2.007,0.987,1.000
1.987,1.609,3.192,1.035,0.758,1.673,3.801,1.094,3.171,2.144,1.662,0.922,1.251,2.165,1.182,1.658,-0.837,-0.616,0.977,1.340,0.000
-1.262,-0.339,-1.269,-2.130,-0.835,-1.327,-0.903,0.625,-2.796,-2.833,-0.727,-0.198,-0.187,1.816,-1.003,0.480,-0.643,-1.509,-1.353,-1.819,1.000
1.595,0.649,2.596,-0.181,1.288,0.851,-0.027,2.449,0.756,1.591,1.239,0.802,0.943,0.597,0.505,2.285,0.333,2.377,1.561,1.071,0.000
-0.923,2.170,-0.410,1.165,-3.714,0.107,1.228,1.449,0.803,2.973,0.438,1.174,1.656,0.193,-3.078,0.012,-0.787,-0.979,0.063,1.030,1.000
-1.428,0.931,0.354,0.584,1.994,2.408,-1.459,0.838,0.430,0.002,0.859,0.544,-0.619,0.579,1.145,0.491,0.695,0.416,-1.093,-0.994,1.000
-0.009,1.976,-0.076,1.026,0.803,0.726,-0.695,0.592,2.021,1.055,-0.845,-0.365,0.399,0.041,-1.317,-2.030,-0.339,2.030,0.095,1.026,1.000
0.756,-0.092,-0.655,0.192,-1.749,-0.497,0.460,-1.160,-0.434,-0.610,0.005,2.157,0.401,1.360,1.367,0.010,1.360,-2.076,0.005,-0.974,1.000
-1.379,1.110,-0.598,0.716,-0.339,-0.599,0.659,0.361,0.394,0.865,1.393,-0.634,0.521,-0.358,-0.232,-0.663,-0.238,-0.396,1.112,1.866,1.000
2.351,1.739,-0.386,0.355,1.992,0.183,0.255,-0.530,3.056,-0.493,1.923,1.643,-0.856,1.741,-0.129,-0.168,1.452,1.265,-0.056,-1.064,1.000
-0.699,-0.454,0.338,1.423,1.491,2.490,-0.080,1.168,2.462,-1.019,1.364,0.953,0.225,2.757,-0.165,-0.957,-1.066,1.227,-1.284,-0.777,0.000
1.587,1.135,2.017,0.729,0.749,2.251,0.613,-0.160,0.668,-1.502,-1.103,-1.049,-0.007,-0.815,1.173,0.985,-1.209,0.857,0.715,-0.405,0.000
-0.586,1.230,0.106,0.075,2.542,0.413,0.142,2.518,2.514,2.213,4.105,1.960,2.446,4.014,0.608,-0.751,-0.012,0.770,2.490,1.750,0.000
1.627,1.520,0.188,1.307,1.460,2.741,1.531,2.674,1.845,0.898,0.935,2.496,0.372,2.616,1.467,1.219,-0.099,1.352,2.140,1.354,0.000
1.032,0.297,1.003,0.361,-0.172,-0.062,0.971,0.700,-0.308,1.729,0.385,1.770,0.084,1.118,1.411,1.827,-0.429,-0.244,2.774,-1.051,1.000
1.737,2.021,1.884,1.477,2.235,2.036,1.209,1.196,2.100,0.911,0.842,1.082,2.080,2.134,1.424,1.652,1.331,2.088,0.360,0.931,1.000
0.160,1.533,0.351,0.720,0.725,1.534,1.212,1.957,2.315,-0.758,0.580,2.219,-1.513,3.546,1.190,1.365,0.043,1.172,1.388,0.594,0.000
-0.368,0.852,-1.529,0.860,1.939,-0.304,-2.142,-0.959,0.047,-0.012,1.780,-1.084,-3.335,0.611,-0.089,3.150,0.749,0.806,-0.257,0.688,1.000
-1.330,-1.539,-1.408,-0.136,-0.800,-2.476,0.072,-2.162,-0.118,2.315,1.249,-0.441,-0.602,-0.992,-0.912,0.304,0.338,-0.666,0.346,0.252,1.000
-0.618,0.631,-1.265,0.339,-0.114,-0.628,-0.083,0.647,-1.797,0.386,-0.886,0.747,1.036,0.224,-1.916,0.296,2.122,1.155,-1.661,-0.597,1.000
-1.373,-1.575,-0.554,2.917,0.641,0.464,-1.290,0.947,-1.215,0.202,-3.450,-0.446,-1.221,-0.517,-1.263,-2.795,-0.892,1.150,-0.946,-2.265,0.000
0.814,-0.316,1.345,0.895,1.149,1.067,-0.916,2.635,0.965,0.658,1.145,1.813,0.963,1.256,0.858,-0.084,-0.038,0.550,2.443,0.649,0.000
0.243,0.961,-0.887,2.624,-0.397,1.860,0.172,-0.630,0.528,0.254,1.285,0.624,1.373,-0.740,-0.614,0.996,2.197,0.305,0.375,-1.123,1.000
1.053,1.110,0.781,0.352,0.743,1.053,3.524,0.589,3.482,0.809,2.099,1.265,1.677,2.970,0.798,0.394,-0.546,1.516,1.129,0.325,0.000
0.584,0.230,1.608,1.105,1.359,1.707,1.277,0.990,1.215,0.390,0.955,0.846,2.083,2.284,0.722,-0.037,0.568,2.382,0.397,0.570,0.000
0.132,0.311,0.561,0.541,1.922,1.383,1.429,0.455,1.231,0.545,-1.570,1.393,1.727,1.104,1.503,-1.749,0.763,1.337,-0.395,0.004,0.000
-1.502,0.363,-2.286,-0.312,-1.853,-0.701,-0.750,2.719,0.232,-0.843,0.335,0.191,0.512,-0.773,0.764,-1.089,-0.035,1.962,0.689,1.340,0.000
-0.049,-1.583,0.011,2.351,-0.035,0.260,0.338,1.576,0.808,0.145,0.224,1.944,-0.934,2.134,0.978,1.452,0.750,0.707,-1.161,-2.173,1.000
-1.446,0.763,-0.586,0.357,1.841,-0.136,0.669,2.114,0.597,0.758,2.184,-0.081,0.178,1.920,0.708,-0.374,-1.187,0.690,1.865,2.073,0.000
1.236,2.846,0.433,-0.203,-1.321,0.794,0.614,2.682,1.620,1.395,3.127,1.128,2.419,-0.109,0.502,1.903,0.271,3.381,2.538,0.945,1.000
-0.924,2.251,0.733,0.041,0.623,2.042,0.164,1.953,0.588,-0.817,0.291,0.494,-1.077,1.761,0.657,-1.377,-1.518,2.640,0.487,0.592,0.000
2.280,2.389,0.008,1.370,-0.047,2.219,0.654,1.356,2.209,-2.447,1.885,0.435,1.956,1.138,-0.402,-0.565,0.208,2.397,1.348,1.057,0.000
1.481,0.394,-0.680,2.355,-0.861,1.854,-0.050,1.320,0.853,1.235,1.544,2.267,0.109,1.567,-0.759,0.042,0.791,0.662,0.433,0.635,0.000
-1.702,-1.515,-1.741,0.034,-0.030,0.734,-0.226,1.388,-0.265,-0.899,-0.316,-0.206,-0.185,0.674,0.695,-0.859,-0.126,0.284,-2.179,1.616,0.000
0.213,-0.250,1.238,0.664,1.493,1.847,0.750,0.160,0.902,1.085,3.185,1.694,1.614,1.713,2.171,-0.796,0.910,1.733,0.774,0.831,0.000
-0.590,1.321,0.099,0.726,-0.850,0.242,-2.979,1.173,0.292,-1.113,0.230,-0.480,-0.014,0.343,-2.338,-1.385,-0.133,-0.422,-0.716,0.925,0.000
2.013,2.427,-0.127,1.146,0.353,0.629,0.066,0.253,1.356,2.036,-1.014,1.157,-1.345,-0.706,0.648,-0.897,1.820,0.337,1.773,0.920,0.000
1.102,-0.583,0.243,-1.642,1.452,0.302,-0.531,-0.419,-0.112,0.941,-1.621,-0.389,0.366,-0.681,0.109,0.594,-0.949,-1.407,0.960,0.840,0.000
-0.471,0.266,-0.270,-1.065,0.116,-0.905,0.323,-0.078,0.929,1.271,2.040,-0.584,1.162,-1.812,1.339,-0.523,-0.030,0.455,1.483,-0.070,0.000
-1.342,1.932,0.835,-1.664,-1.056,-0.277,-0.581,-0.202,0.908,-2.710,-0.367,-0.210,0.121,0.588,-1.594,-1.808,-0.580,0.332,-0.366,0.955,0.000
0.024,2.078,-0.965,-0.302,-2.829,-0.151,0.249,1.726,-0.363,0.639,-1.417,0.995,-0.502,-1.672,-1.561,2.049,0.202,1.060,0.339,-0.620,1.000
0.034,1.053,-0.054,1.128,-0.812,1.009,1.268,0.089,0.049,1.727,-0.582,1.336,1.659,-0.794,-0.218,1.897,1.909,1.291,0.109,-0.796,1.000
-1.157,-0.121,-0.529,-1.079,-2.031,-0.458,-0.030,0.354,0.427,-0.597,-1.027,-1.273,-0.136,-0.999,-0.407,-2.196,-3.081,-0.820,-2.082,0.277,0.000
0.059,-1.451,0.474,0.434,1.602,0.169,0.138,0.135,-2.039,0.790,1.914,2.403,1.982,2.897,0.710,-0.064,0.797,1.257,1.990,0.348,0.000
1.151,-0.969,1.890,1.592,0.027,0.784,-1.976,0.548,-0.092,-1.582,0.413,1.201,-0.740,1.302,-1.154,-0.262,1.393,1.083,-0.404,-0.384,0.000
0.436,1.158,1.902,4.680,1.811,2.463,1.885,1.476,0.373,1.749,1.370,-0.168,1.431,0.712,-1.342,0.766,1.217,3.047,0.852,0.636,0.000
0.808,0.658,0.059,0.609,0.615,-0.539,-1.531,1.294,0.720,0.501,2.379,1.897,-0.546,1.591,0.637,1.514,2.583,1.871,1.158,0.755,1.000
2.046,1.761,1.149,0.966,-0.255,1.408,0.291,2.146,1.860,0.988,0.668,0.614,1.259,0.995,-0.977,1.549,0.062,0.096,0.979,1.433,0.000
0.026,1.638,0.541,1.476,-0.355,0.368,-0.609,-0.903,0.880,-1.233,0.483,0.690,1.105,0.049,0.398,-1.657,1.812,1.145,0.460,-1.262,1.000
0.841,-0.012,1.075,-0.226,0.520,-1.494,0.554,-1.463,0.041,1.390,-0.098,0.095,1.080,1.455,1.745,-3.943,-0.555,-0.847,0.745,0.042,1.000
-2.141,-1.385,0.801,-1.045,-1.137,-0.292,-0.149,-2.342,-2.132,-1.899,1.176,-1.080,1.390,-1.653,0.252,-2.828,-1.257,-0.278,0.099,-0.765,0.000
0.233,1.428,1.538,-0.960,0.744,-1.191,-0.290,-0.140,0.265,0.497,-1.185,-0.534,1.284,0.348,-1.015,-1.138,0.363,0.354,-1.620,-0.499,1.000
0.330,-0.158,0.214,2.050,1.723,0.518,1.227,0.486,0.813,1.840,-0.170,0.238,0.295,1.997,-0.847,0.364,-0.267,0.677,-0.677,-0.079,0.000
1.724,1.097,1.898,1.239,1.476,1.279,-1.457,1.847,0.722,0.264,1.586,0.499,1.110,1.698,-0.294,0.545,-0.247,2.420,1.406,1.200,1.000
2.978,-0.533,1.260,3.438,-0.261,2.140,-0.264,2.996,0.693,0.452,-0.456,2.269,0.245,2.073,-0.728,1.844,0.730,0.980,-1.181,0.562,1.000
0.434,-0.318,-2.678,0.093,-2.164,-1.695,0.520,-0.422,-0.125,2.001,-0.202,0.788,2.167,-1.234,-1.591,-1.949,0.397,-0.218,1.035,0.298,1.000
2.163,2.019,1.248,-1.120,2.665,1.930,0.829,0.952,2.757,-0.616,0.831,0.105,1.701,1.954,-0.877,1.519,-0.723,0.600,-0.225,0.770,1.000
0.569,2.066,-1.278,-0.303,0.102,-0.612,1.707,-2.024,1.220,3.507,1.909,0.234,1.184,-0.746,-0.139,0.856,2.363,1.362,0.514,3.480,1.000
0.631,0.701,2.023,0.252,1.823,2.005,1.144,0.606,0.698,-1.968,0.445,-0.747,-0.146,2.228,-0.206,0.805,-1.675,0.971,-1.234,0.884,0.000
-1.004,-1.384,-0.422,-1.819,0.038,-2.426,1.355,0.856,-0.158,2.191,2.255,0.705,2.062,1.835,0.296,0.958,-0.444,-0.613,0.985,2.310,1.000
0.456,0.430,-1.221,-0.204,-2.054,-1.472,-0.125,-1.289,0.745,-0.656,0.507,-0.481,-1.446,-0.607,0.624,0.627,0.400,-0.963,-1.154,-0.111,1.000
2.003,0.911,2.988,1.636,2.053,1.487,1.143,1.681,0.248,1.663,-0.150,1.264,2.090,1.954,-1.712,1.757,1.753,3.194,0.663,0.114,0.000
-0.888,0.827,-0.444,-0.359,-0.373,-0.293,1.753,1.087,-0.129,0.485,-1.098,0.486,1.610,0.631,-1.060,0.229,-0.492,0.941,-1.519,-0.032,1.000
3.788,0.469,1.794,2.479,1.186,2.200,-0.816,3.301,1.260,1.592,1.249,2.667,0.995,1.036,1.609,2.413,1.066,0.533,3.660,1.628,0.000
1.536,1.284,0.467,1.548,1.267,2.877,1.252,0.040,-0.710,0.616,1.119,2.004,2.427,0.381,1.236,0.421,2.305,1.290,1.146,-0.718,1.000
0.394,-0.337,0.947,0.111,0.920,1.017,1.976,-0.336,0.468,0.104,1.601,1.396,1.359,1.405,0.869,0.167,1.035,0.647,-0.053,0.134,0.000
-0.016,-0.246,-0.441,-2.372,-1.731,-2.247,-1.377,-1.355,-1.145,-1.051,1.324,-2.329,1.248,-2.830,0.136,-2.311,-1.512,-1.057,0.743,1.702,1.000
0.420,1.022,-0.064,0.802,1.072,1.073,1.106,0.112,-0.835,0.338,0.750,2.063,1.389,2.675,1.303,1.161,2.276,1.197,1.720,1.735,1.000
-0.822,-0.517,-0.395,-0.107,-0.126,0.474,-0.573,0.331,-2.091,-0.966,-0.078,0.184,1.135,-1.668,-0.702,-0.444,-0.551,1.414,1.069,-0.943,1.000
1.248,3.264,0.600,-1.448,0.685,1.097,0.565,1.601,1.123,-0.243,0.603,-0.132,0.801,-0.527,-0.942,1.677,0.143,1.517,0.167,0.232,1.000
0.188,-0.344,0.904,-1.374,0.417,-0.055,-0.611,-0.127,-0.355,-1.327,0.176,-0.257,1.668,-0.846,1.052,0.124,0.363,0.523,-2.388,-1.375,1.000
-0.627,-0.515,0.949,-0.606,1.491,-0.994,0.333,1.313,-1.253,3.268,0.302,0.828,1.325,1.004,-0.689,0.795,0.873,0.500,-0.076,-0.190,1.000
-0.140,0.118,1.171,0.363,-0.593,-1.031,-1.310,0.520,0.647,0.912,2.056,-0.754,2.292,-0.507,0.927,-0.941,0.268,-1.208,0.738,0.528,0.000
1.230,2.549,0.423,0.318,0.322,1.546,0.885,1.266,2.504,-0.170,2.698,1.069,1.343,1.224,-1.805,-0.314,0.070,2.215,1.426,1.847,0.000
2.632,2.086,3.268,0.729,3.668,2.066,0.163,2.246,2.455,0.331,0.458,1.663,-0.083,2.663,0.623,0.921,0.680,3.197,2.443,1.153,0.000
-0.958,1.359,2.173,-0.917,-1.573,-0.742,0.585,1.259,-0.840,0.050,-1.082,-1.064,-0.159,-1.374,0.609,0.521,-1.606,1.393,0.932,2.110,0.000
-0.507,0.485,-0.118,0.623,1.250,0.810,0.360,1.992,1.283,2.156,0.471,-0.346,-0.373,0.100,2.525,0.670,-0.365,-0.598,0.276,0.859,0.000
1.387,0.966,0.600,-0.403,-0.091,2.081,2.100,1.977,1.503,0.650,-1.201,1.923,1.074,1.732,-0.436,1.959,-0.807,-0.358,-0.535,0.293,0.000
-0.215,0.173,-0.013,-2.247,0.258,-0.140,0.535,-1.730,-0.167,-0.186,-0.008,-1.000,0.846,-0.858,-0.089,-1.626,-0.678,1.106,-0.643,0.826,0.000
-0.774,-0.299,-0.760,0.512,0.589,0.102,-0.547,0.449,-1.734,0.369,0.836,-1.394,-1.368,-0.227,-0.679,2.596,-0.689,0.827,-1.591,-0.273,1.000
0.948,-0.561,-1.137,0.595,-0.809,-0.367,-0.579,1.281,0.139,-0.098,-0.477,4.018,-2.136,1.348,0.452,1.414,1.992,0.175,0.866,0.345,1.000
-2.608,-0.134,-1.300,-1.632,-0.357,-0.773,-0.110,1.115,-0.948,0.706,-0.699,-0.065,0.843,0.372,-0.623,-1.055,-0.454,-1.223,-1.476,-0.274,0.000
-0.313,-0.597,-0.887,-0.843,-0.438,-2.017,-0.692,0.718,-1.321,0.964,-0.375,0.008,-0.419,0.931,-1.011,0.314,-1.472,-0.765,-0.073,0.373,1.000
0.298,-0.677,0.196,1.476,0.022,0.641,-0.613,0.898,-2.333,0.445,-0.473,2.216,0.055,0.648,0.268,0.022,1.172,2.313,1.102,0.343,1.000
0.322,0.636,-1.450,-2.030,-0.464,-0.181,0.909,-0.345,-0.026,0.331,0.704,1.364,1.583,-0.033,0.428,0.023,0.764,0.047,-0.715,0.011,1.000
1.520,0.466,0.692,0.511,0.340,0.106,0.154,2.928,0.399,0.587,0.746,2.141,1.484,1.903,1.782,0.435,0.462,2.180,3.084,0.522,0.000
-0.559,1.787,-0.428,-0.416,0.717,0.541,0.085,-0.206,0.317,0.976,1.302,1.534,0.068,2.160,-0.210,1.922,1.651,-0.074,-1.444,0.270,1.000
0.620,0.779,1.031,-0.364,0.132,0.028,1.172,0.067,-0.225,0.001,-0.873,-0.036,1.674,0.806,-0.809,-2.571,-0.326,0.739,-0.270,0.701,0.000
-1.225,-0.226,-0.182,0.918,-0.671,0.120,0.380,-0.352,0.516,0.720,0.757,-0.965,0.040,-1.892,-1.370,-0.949,0.374,-0.347,0.463,1.158,0.000
0.414,1.808,0.878,1.227,0.520,1.535,3.355,3.857,2.857,2.166,2.115,1.751,1.814,1.922,0.946,1.678,0.217,2.519,2.221,0.838,0.000
-0.819,-0.388,-0.445,-0.693,-1.117,0.793,-0.823,-0.228,1.564,-1.162,0.145,-1.213,-1.147,-0.737,-0.781,-1.526,-2.658,-1.312,-1.524,0.173,0.000
2.888,0.484,2.243,1.098,2.451,2.260,-0.909,2.447,2.459,1.208,0.633,1.488,0.252,1.062,-0.249,2.221,0.710,2.237,0.999,0.279,0.000
0.804,-1.334,2.762,1.235,0.371,0.759,-1.226,-0.032,0.592,-0.813,0.740,-0.436,-1.169,0.304,1.031,0.737,-1.878,0.178,-1.075,-2.408,0.000
-2.425,1.188,-0.470,-0.266,1.576,-1.216,-0.575,1.009,-0.151,1.725,0.844,-0.135,0.228,0.226,-0.845,-0.855,0.486,0.513,-1.199,-1.690,1.000
0.429,0.271,-0.430,-2.731,0.927,-0.926,0.665,0.829,0.454,-0.150,0.603,-0.023,-0.911,0.555,0.101,0.106,-1.570,2.135,1.228,2.788,0.000
1.263,1.158,0.672,1.816,0.763,2.815,1.375,2.900,1.838,0.369,1.583,1.388,1.184,1.856,-0.338,-0.183,-1.831,2.333,1.938,0.392,0.000
2.135,-1.489,2.243,2.098,2.542,1.617,-0.325,1.181,-0.458,0.835,1.506,2.833,-0.788,4.249,0.095,1.616,0.709,-0.220,1.169,-1.230,0.000
2.407,2.201,1.372,2.107,1.343,1.537,1.164,1.233,0.595,-0.394,0.031,1.707,2.533,1.151,0.526,-0.731,2.105,2.795,1.309,-0.443,1.000
0.793,0.815,2.182,-0.215,-1.060,-1.471,-0.375,-1.929,-0.531,-0.836,0.176,-1.052,0.149,-2.534,-0.428,-1.066,0.623,0.885,1.563,0.379,1.000
1.391,1.813,0.701,-0.442,0.803,-1.623,0.514,0.082,0.069,1.036,3.223,1.402,0.979,1.490,0.690,0.720,2.598,1.200,1.156,0.757,1.000
0.655,2.024,1.264,0.109,2.406,1.687,1.631,1.813,1.694,1.008,3.243,0.800,2.095,2.420,1.471,0.787,-0.429,1.682,2.113,2.307,0.000
1.507,1.520,2.866,2.138,-1.030,0.835,0.797,-0.048,1.589,0.461,1.388,-0.135,1.650,-1.113,0.782,0.159,0.385,1.588,2.401,-1.042,0.000
1.273,1.045,0.998,2.240,2.431,2.000,1.430,0.734,0.833,1.082,1.225,1.186,1.171,0.827,3.159,-0.784,1.323,2.694,2.744,1.367,1.000
1.721,2.440,2.071,-0.077,1.824,1.192,0.629,1.223,2.634,0.537,1.633,1.001,1.226,2.236,1.098,0.061,0.124,0.644,1.913,2.008,0.000
